month,profit_center,region,product_category,line_item_description,year,month_int,quarter,is_qtr_end,revenue
2024-06-01,Product_A,APAC,Software Subscription,Consulting Project Alpha,2024,6,2,1,4047.29
2024-06-01,Product_B,APAC,Professional Services,Annual Premium License,2024,6,2,1,5950.67
2024-06-01,Product_B,APAC,Software Subscription,Cloud Server Unit,2024,6,2,1,3783.05
2024-06-01,Service_C,EMEA,Software Subscription,Cloud Server Unit,2024,6,2,1,6587.54
2024-06-01,Sales_Channel_X,EMEA,Software Subscription,Installation Fee,2024,6,2,1,5820.01
2024-06-01,Product_B,LATAM,Maintenance,Installation Fee,2024,6,2,1,4081.52
2024-06-01,Service_C,North America,Hardware Sales,Consulting Project Alpha,2024,6,2,1,3459.76
2024-06-01,Product_A,EMEA,Software Subscription,Annual Premium License,2024,6,2,1,6728.72
2024-06-01,Product_A,EMEA,Software Subscription,Annual Premium License,2024,6,2,1,3119.75
2024-06-01,Product_A,APAC,Software Subscription,Standard Monthly Fee,2024,6,2,1,6422.53
2024-06-01,Sales_Channel_X,North America,Maintenance,Annual Premium License,2024,6,2,1,4084.08
2024-06-01,Sales_Channel_X,North America,Professional Services,Annual Premium License,2024,6,2,1,7164.88
2024-06-01,Product_A,APAC,Software Subscription,Cloud Server Unit,2024,6,2,1,7098.52
2024-06-01,Sales_Channel_X,LATAM,Maintenance,Annual Premium License,2024,6,2,1,6108.91
2024-06-01,Product_A,North America,Software Subscription,Annual Premium License,2024,6,2,1,5178.16
2024-06-01,Sales_Channel_X,EMEA,Software Subscription,Standard Monthly Fee,2024,6,2,1,4503.14
2024-06-01,Product_A,APAC,Hardware Sales,Cloud Server Unit,2024,6,2,1,3440.02
2024-06-01,Service_C,North America,Maintenance,Cloud Server Unit,2024,6,2,1,6143.87
2024-06-01,Sales_Channel_X,North America,Professional Services,Installation Fee,2024,6,2,1,4988.6
2024-06-01,Sales_Channel_X,LATAM,Software Subscription,Consulting Project Alpha,2024,6,2,1,4989.45
2024-06-01,Service_C,LATAM,Professional Services,Legacy Product Support,2024,6,2,1,7364.7
2024-06-01,Service_C,EMEA,Software Subscription,Annual Premium License,2024,6,2,1,5207.31
2024-06-01,Product_A,North America,Software Subscription,Annual Premium License,2024,6,2,1,4264.36
2024-06-01,Product_A,North America,Professional Services,Installation Fee,2024,6,2,1,4011.21
2024-06-01,Sales_Channel_X,APAC,Maintenance,Standard Monthly Fee,2024,6,2,1,4922.18
2024-06-01,Sales_Channel_X,EMEA,Hardware Sales,Annual Premium License,2024,6,2,1,6488.14
2024-06-01,Product_B,APAC,Maintenance,Legacy Product Support,2024,6,2,1,6522.95
2024-06-01,Sales_Channel_X,North America,Maintenance,Legacy Product Support,2024,6,2,1,9176.53
2024-06-01,Product_A,EMEA,Maintenance,Annual Premium License,2024,6,2,1,4789.29
2024-06-01,Product_A,APAC,Professional Services,Cloud Server Unit,2024,6,2,1,5641.8
2024-06-01,Product_A,North America,Professional Services,Annual Premium License,2024,6,2,1,4289.27
2024-06-01,Service_C,EMEA,Software Subscription,Installation Fee,2024,6,2,1,2940.96
2024-06-01,Service_C,EMEA,Professional Services,Legacy Product Support,2024,6,2,1,8066.78
2024-06-01,Product_B,LATAM,Hardware Sales,Consulting Project Alpha,2024,6,2,1,6441.12
2024-06-01,Service_C,North America,Maintenance,Installation Fee,2024,6,2,1,5040.5
2024-06-01,Product_B,North America,Hardware Sales,Standard Monthly Fee,2024,6,2,1,6412.21
2024-06-01,Sales_Channel_X,LATAM,Professional Services,Annual Premium License,2024,6,2,1,4734.81
2024-06-01,Product_A,LATAM,Professional Services,Standard Monthly Fee,2024,6,2,1,6684.59
2024-06-01,Product_B,North America,Maintenance,Installation Fee,2024,6,2,1,4087.84
2024-06-01,Sales_Channel_X,North America,Hardware Sales,Legacy Product Support,2024,6,2,1,4409.48
2024-06-01,Sales_Channel_X,North America,Software Subscription,Legacy Product Support,2024,6,2,1,5924.77
2024-06-01,Service_C,APAC,Hardware Sales,Standard Monthly Fee,2024,6,2,1,3729.78
2024-06-01,Product_B,North America,Hardware Sales,Legacy Product Support,2024,6,2,1,4461.42
2024-06-01,Product_B,North America,Hardware Sales,Cloud Server Unit,2024,6,2,1,1030.28
2024-06-01,Sales_Channel_X,EMEA,Maintenance,Legacy Product Support,2024,6,2,1,6608.23
2024-06-01,Sales_Channel_X,North America,Maintenance,Cloud Server Unit,2024,6,2,1,5228.72
2024-06-01,Sales_Channel_X,North America,Professional Services,Cloud Server Unit,2024,6,2,1,4280.8
2024-06-01,Product_A,LATAM,Hardware Sales,Consulting Project Alpha,2024,6,2,1,6788.07
2024-06-01,Product_A,LATAM,Software Subscription,Installation Fee,2024,6,2,1,4011.43
2024-06-01,Sales_Channel_X,APAC,Maintenance,Installation Fee,2024,6,2,1,2725.51
2024-06-01,Product_A,North America,Hardware Sales,Annual Premium License,2024,6,2,1,2303.62
2024-06-01,Service_C,EMEA,Software Subscription,Installation Fee,2024,6,2,1,3444.76
2024-06-01,Product_A,LATAM,Maintenance,Installation Fee,2024,6,2,1,5485.76
2024-06-01,Sales_Channel_X,North America,Professional Services,Legacy Product Support,2024,6,2,1,5025.84
2024-06-01,Product_A,North America,Maintenance,Legacy Product Support,2024,6,2,1,3697.79
2024-06-01,Product_A,APAC,Professional Services,Legacy Product Support,2024,6,2,1,2957.23
2024-06-01,Sales_Channel_X,LATAM,Hardware Sales,Consulting Project Alpha,2024,6,2,1,2704.63
2024-06-01,Product_A,APAC,Professional Services,Consulting Project Alpha,2024,6,2,1,8796.64
2024-06-01,Sales_Channel_X,EMEA,Professional Services,Annual Premium License,2024,6,2,1,4707.65
2024-06-01,Product_B,North America,Maintenance,Consulting Project Alpha,2024,6,2,1,4740.26
2024-06-01,Product_B,North America,Software Subscription,Annual Premium License,2024,6,2,1,3735.11
2024-06-01,Product_A,North America,Hardware Sales,Standard Monthly Fee,2024,6,2,1,4271.75
2024-06-01,Service_C,APAC,Maintenance,Cloud Server Unit,2024,6,2,1,4534.62
2024-06-01,Service_C,North America,Professional Services,Legacy Product Support,2024,6,2,1,6365.42
2024-06-01,Service_C,LATAM,Maintenance,Installation Fee,2024,6,2,1,3442.77
2024-06-01,Product_B,EMEA,Professional Services,Consulting Project Alpha,2024,6,2,1,3298.74
2024-06-01,Product_B,North America,Maintenance,Cloud Server Unit,2024,6,2,1,5422.0
2024-06-01,Sales_Channel_X,North America,Maintenance,Standard Monthly Fee,2024,6,2,1,4680.04
2024-06-01,Sales_Channel_X,EMEA,Professional Services,Legacy Product Support,2024,6,2,1,6234.0
2024-06-01,Service_C,LATAM,Software Subscription,Annual Premium License,2024,6,2,1,5802.96
2024-06-01,Product_B,EMEA,Professional Services,Cloud Server Unit,2024,6,2,1,5403.3
2024-06-01,Product_B,LATAM,Professional Services,Legacy Product Support,2024,6,2,1,3644.6
2024-06-01,Product_A,LATAM,Software Subscription,Installation Fee,2024,6,2,1,5192.23
2024-06-01,Product_A,North America,Software Subscription,Consulting Project Alpha,2024,6,2,1,4816.25
2024-06-01,Product_A,LATAM,Hardware Sales,Cloud Server Unit,2024,6,2,1,5264.94
2024-06-01,Service_C,North America,Maintenance,Standard Monthly Fee,2024,6,2,1,2437.49
2024-06-01,Sales_Channel_X,North America,Software Subscription,Consulting Project Alpha,2024,6,2,1,8075.8
2024-06-01,Product_A,LATAM,Maintenance,Annual Premium License,2024,6,2,1,5082.1
2024-06-01,Product_B,North America,Maintenance,Legacy Product Support,2024,6,2,1,6257.36
2024-06-01,Product_A,EMEA,Maintenance,Installation Fee,2024,6,2,1,500.0
2024-06-01,Product_B,EMEA,Maintenance,Installation Fee,2024,6,2,1,5817.52
2024-06-01,Product_A,APAC,Professional Services,Cloud Server Unit,2024,6,2,1,4350.77
2024-06-01,Product_A,North America,Hardware Sales,Installation Fee,2024,6,2,1,3899.46
2024-06-01,Sales_Channel_X,EMEA,Maintenance,Annual Premium License,2024,6,2,1,4709.13
2024-06-01,Product_B,APAC,Maintenance,Consulting Project Alpha,2024,6,2,1,6475.75
2024-06-01,Product_B,LATAM,Maintenance,Installation Fee,2024,6,2,1,5725.76
2024-06-01,Product_A,EMEA,Professional Services,Annual Premium License,2024,6,2,1,4761.57
2024-06-01,Product_B,LATAM,Software Subscription,Cloud Server Unit,2024,6,2,1,2705.3
2024-06-01,Product_A,APAC,Software Subscription,Consulting Project Alpha,2024,6,2,1,6927.71
2024-06-01,Service_C,LATAM,Hardware Sales,Annual Premium License,2024,6,2,1,4093.15
2024-06-01,Service_C,EMEA,Maintenance,Consulting Project Alpha,2024,6,2,1,4191.93
2024-06-01,Sales_Channel_X,APAC,Hardware Sales,Legacy Product Support,2024,6,2,1,4319.9
2024-06-01,Sales_Channel_X,LATAM,Maintenance,Consulting Project Alpha,2024,6,2,1,7191.13
2024-06-01,Product_A,EMEA,Maintenance,Legacy Product Support,2024,6,2,1,4471.4
2024-06-01,Service_C,LATAM,Professional Services,Annual Premium License,2024,6,2,1,4291.8
2024-06-01,Product_B,North America,Software Subscription,Standard Monthly Fee,2024,6,2,1,6016.56
2024-06-01,Sales_Channel_X,LATAM,Maintenance,Standard Monthly Fee,2024,6,2,1,5518.04
2024-06-01,Sales_Channel_X,LATAM,Maintenance,Cloud Server Unit,2024,6,2,1,4825.6
2024-06-01,Product_B,North America,Hardware Sales,Annual Premium License,2024,6,2,1,5673.94
2024-06-01,Sales_Channel_X,APAC,Software Subscription,Cloud Server Unit,2024,6,2,1,4885.1
2024-06-01,Product_A,LATAM,Professional Services,Legacy Product Support,2024,6,2,1,4809.26
2024-06-01,Service_C,EMEA,Hardware Sales,Standard Monthly Fee,2024,6,2,1,3579.6
2024-06-01,Product_A,North America,Maintenance,Standard Monthly Fee,2024,6,2,1,5109.21
2024-06-01,Service_C,North America,Maintenance,Cloud Server Unit,2024,6,2,1,8848.09
2024-06-01,Service_C,APAC,Software Subscription,Annual Premium License,2024,6,2,1,3413.89
2024-06-01,Product_B,LATAM,Software Subscription,Annual Premium License,2024,6,2,1,4990.8
2024-06-01,Product_A,EMEA,Maintenance,Consulting Project Alpha,2024,6,2,1,3030.5
2024-06-01,Sales_Channel_X,LATAM,Professional Services,Standard Monthly Fee,2024,6,2,1,4949.86
2024-06-01,Service_C,LATAM,Professional Services,Legacy Product Support,2024,6,2,1,4683.62
2024-06-01,Service_C,APAC,Software Subscription,Legacy Product Support,2024,6,2,1,4627.77
2024-06-01,Sales_Channel_X,EMEA,Professional Services,Annual Premium License,2024,6,2,1,2251.24
2024-06-01,Product_A,EMEA,Maintenance,Installation Fee,2024,6,2,1,5255.43
2024-06-01,Service_C,LATAM,Professional Services,Consulting Project Alpha,2024,6,2,1,7831.98
2024-06-01,Product_A,APAC,Professional Services,Standard Monthly Fee,2024,6,2,1,4350.69
2024-06-01,Service_C,LATAM,Professional Services,Legacy Product Support,2024,6,2,1,3531.91
2024-06-01,Sales_Channel_X,APAC,Hardware Sales,Legacy Product Support,2024,6,2,1,3717.37
2024-06-01,Sales_Channel_X,APAC,Professional Services,Annual Premium License,2024,6,2,1,5856.43
2024-06-01,Sales_Channel_X,EMEA,Maintenance,Cloud Server Unit,2024,6,2,1,4711.99
2024-06-01,Product_B,APAC,Professional Services,Standard Monthly Fee,2024,6,2,1,5636.79
2024-06-01,Product_B,APAC,Software Subscription,Installation Fee,2024,6,2,1,2610.87
2024-06-01,Service_C,North America,Hardware Sales,Consulting Project Alpha,2024,6,2,1,5376.66
2024-06-01,Product_A,APAC,Software Subscription,Annual Premium License,2024,6,2,1,8135.02
2024-06-01,Product_A,EMEA,Software Subscription,Standard Monthly Fee,2024,6,2,1,2041.07
2024-06-01,Product_B,LATAM,Professional Services,Legacy Product Support,2024,6,2,1,4496.04
2024-06-01,Sales_Channel_X,APAC,Maintenance,Installation Fee,2024,6,2,1,4387.1
2024-06-01,Sales_Channel_X,North America,Hardware Sales,Annual Premium License,2024,6,2,1,7857.97
2024-06-01,Sales_Channel_X,APAC,Maintenance,Cloud Server Unit,2024,6,2,1,5161.06
2024-06-01,Product_B,North America,Software Subscription,Annual Premium License,2024,6,2,1,8664.89
2024-06-01,Sales_Channel_X,LATAM,Maintenance,Legacy Product Support,2024,6,2,1,4794.02
2024-06-01,Product_B,North America,Professional Services,Cloud Server Unit,2024,6,2,1,4175.01
2024-06-01,Sales_Channel_X,LATAM,Hardware Sales,Legacy Product Support,2024,6,2,1,4468.35
2024-06-01,Product_B,LATAM,Software Subscription,Installation Fee,2024,6,2,1,3180.57
2024-06-01,Sales_Channel_X,EMEA,Professional Services,Standard Monthly Fee,2024,6,2,1,5607.83
2024-06-01,Product_A,North America,Professional Services,Legacy Product Support,2024,6,2,1,8545.11
2024-06-01,Product_A,EMEA,Professional Services,Installation Fee,2024,6,2,1,6313.81
2024-06-01,Product_A,APAC,Professional Services,Consulting Project Alpha,2024,6,2,1,5000.23
2024-06-01,Service_C,EMEA,Professional Services,Cloud Server Unit,2024,6,2,1,3610.22
2024-06-01,Product_A,LATAM,Maintenance,Installation Fee,2024,6,2,1,6689.9
2024-06-01,Product_B,LATAM,Hardware Sales,Standard Monthly Fee,2024,6,2,1,8128.14
2024-06-01,Service_C,APAC,Software Subscription,Legacy Product Support,2024,6,2,1,4274.08
2024-06-01,Product_B,EMEA,Professional Services,Annual Premium License,2024,6,2,1,4515.33
2024-06-01,Service_C,APAC,Hardware Sales,Cloud Server Unit,2024,6,2,1,6791.52
2024-06-01,Product_A,APAC,Hardware Sales,Cloud Server Unit,2024,6,2,1,4651.91
2024-06-01,Product_A,North America,Maintenance,Standard Monthly Fee,2024,6,2,1,6057.07
2024-06-01,Sales_Channel_X,North America,Software Subscription,Annual Premium License,2024,6,2,1,5115.78
2024-06-01,Service_C,North America,Professional Services,Annual Premium License,2024,6,2,1,4734.69
2024-06-01,Product_A,EMEA,Professional Services,Installation Fee,2024,6,2,1,4919.38
2024-06-01,Product_B,EMEA,Maintenance,Standard Monthly Fee,2024,6,2,1,2242.51
2024-06-01,Service_C,EMEA,Professional Services,Consulting Project Alpha,2024,6,2,1,9113.14
2024-06-01,Product_A,LATAM,Software Subscription,Legacy Product Support,2024,6,2,1,5802.18
2024-06-01,Product_A,APAC,Hardware Sales,Consulting Project Alpha,2024,6,2,1,5088.36
2024-06-01,Product_B,EMEA,Professional Services,Installation Fee,2024,6,2,1,7937.92
2024-06-01,Service_C,LATAM,Maintenance,Consulting Project Alpha,2024,6,2,1,5065.58
2024-06-01,Product_A,LATAM,Software Subscription,Standard Monthly Fee,2024,6,2,1,7326.43
2024-06-01,Product_A,LATAM,Maintenance,Legacy Product Support,2024,6,2,1,5468.0
2024-06-01,Sales_Channel_X,APAC,Professional Services,Installation Fee,2024,6,2,1,3086.41
2024-06-01,Service_C,North America,Maintenance,Legacy Product Support,2024,6,2,1,5298.11
2024-06-01,Product_B,EMEA,Maintenance,Cloud Server Unit,2024,6,2,1,4904.58
2024-06-01,Product_B,APAC,Maintenance,Consulting Project Alpha,2024,6,2,1,3322.18
2024-06-01,Sales_Channel_X,EMEA,Hardware Sales,Installation Fee,2024,6,2,1,4260.31
2024-06-01,Sales_Channel_X,North America,Hardware Sales,Installation Fee,2024,6,2,1,4872.54
2024-06-01,Product_A,North America,Maintenance,Cloud Server Unit,2024,6,2,1,4177.97
2024-06-01,Sales_Channel_X,EMEA,Software Subscription,Cloud Server Unit,2024,6,2,1,4944.1
2024-06-01,Product_A,EMEA,Professional Services,Cloud Server Unit,2024,6,2,1,5718.99
2024-06-01,Sales_Channel_X,North America,Professional Services,Standard Monthly Fee,2024,6,2,1,4396.64
2024-06-01,Service_C,North America,Hardware Sales,Cloud Server Unit,2024,6,2,1,1331.08
2024-06-01,Sales_Channel_X,APAC,Maintenance,Standard Monthly Fee,2024,6,2,1,5676.74
2024-06-01,Product_B,North America,Professional Services,Cloud Server Unit,2024,6,2,1,3176.66
2024-06-01,Service_C,APAC,Maintenance,Standard Monthly Fee,2024,6,2,1,4750.01
2024-06-01,Service_C,APAC,Hardware Sales,Legacy Product Support,2024,6,2,1,2963.25
2024-06-01,Sales_Channel_X,APAC,Professional Services,Annual Premium License,2024,6,2,1,7701.24
2024-06-01,Product_A,North America,Maintenance,Annual Premium License,2024,6,2,1,6287.07
2024-06-01,Product_A,APAC,Hardware Sales,Consulting Project Alpha,2024,6,2,1,6233.77
2024-06-01,Sales_Channel_X,APAC,Hardware Sales,Installation Fee,2024,6,2,1,5169.42
2024-06-01,Sales_Channel_X,EMEA,Professional Services,Installation Fee,2024,6,2,1,5431.77
2024-06-01,Sales_Channel_X,EMEA,Professional Services,Consulting Project Alpha,2024,6,2,1,4587.95
2024-06-01,Sales_Channel_X,APAC,Hardware Sales,Consulting Project Alpha,2024,6,2,1,4452.39
2024-06-01,Service_C,North America,Software Subscription,Annual Premium License,2024,6,2,1,5112.82
2024-06-01,Product_A,APAC,Hardware Sales,Installation Fee,2024,6,2,1,4164.09
2024-06-01,Product_A,LATAM,Software Subscription,Consulting Project Alpha,2024,6,2,1,5402.35
2024-06-01,Service_C,APAC,Professional Services,Annual Premium License,2024,6,2,1,6208.7
2024-06-01,Product_B,EMEA,Professional Services,Consulting Project Alpha,2024,6,2,1,4207.96
2024-06-01,Sales_Channel_X,LATAM,Professional Services,Cloud Server Unit,2024,6,2,1,4210.36
2024-06-01,Sales_Channel_X,LATAM,Maintenance,Cloud Server Unit,2024,6,2,1,5994.88
2024-06-01,Service_C,EMEA,Hardware Sales,Standard Monthly Fee,2024,6,2,1,4765.11
2024-06-01,Product_A,North America,Hardware Sales,Annual Premium License,2024,6,2,1,5872.34
2024-06-01,Product_B,LATAM,Professional Services,Annual Premium License,2024,6,2,1,4635.5
2024-06-01,Sales_Channel_X,APAC,Professional Services,Legacy Product Support,2024,6,2,1,7279.69
2024-06-01,Product_B,EMEA,Professional Services,Cloud Server Unit,2024,6,2,1,6736.73
2024-06-01,Product_B,EMEA,Hardware Sales,Standard Monthly Fee,2024,6,2,1,6247.41
2024-06-01,Product_B,LATAM,Software Subscription,Standard Monthly Fee,2024,6,2,1,5647.99
2024-06-01,Product_A,EMEA,Maintenance,Annual Premium License,2024,6,2,1,3562.66
2024-06-01,Sales_Channel_X,EMEA,Professional Services,Legacy Product Support,2024,6,2,1,5021.86
2024-06-01,Sales_Channel_X,North America,Professional Services,Consulting Project Alpha,2024,6,2,1,4516.92
2024-06-01,Product_A,APAC,Professional Services,Consulting Project Alpha,2024,6,2,1,7443.87
2024-06-01,Product_B,LATAM,Hardware Sales,Annual Premium License,2024,6,2,1,7469.34
2024-06-01,Product_B,North America,Hardware Sales,Legacy Product Support,2024,6,2,1,9243.9
2024-06-01,Service_C,APAC,Professional Services,Cloud Server Unit,2024,6,2,1,5166.75
2024-06-01,Sales_Channel_X,EMEA,Software Subscription,Consulting Project Alpha,2024,6,2,1,2661.44
2024-06-01,Service_C,North America,Professional Services,Consulting Project Alpha,2024,6,2,1,5230.85
2024-06-01,Sales_Channel_X,North America,Professional Services,Annual Premium License,2024,6,2,1,7104.2
2024-06-01,Service_C,LATAM,Hardware Sales,Installation Fee,2024,6,2,1,4385.62
2024-06-01,Product_B,APAC,Software Subscription,Annual Premium License,2024,6,2,1,6497.05
2024-06-01,Sales_Channel_X,LATAM,Maintenance,Legacy Product Support,2024,6,2,1,3272.15
2024-06-01,Product_B,APAC,Hardware Sales,Annual Premium License,2024,6,2,1,4319.02
2024-06-01,Sales_Channel_X,APAC,Professional Services,Legacy Product Support,2024,6,2,1,4134.1
2024-06-01,Product_A,EMEA,Maintenance,Legacy Product Support,2024,6,2,1,7006.36
2024-06-01,Product_B,North America,Software Subscription,Standard Monthly Fee,2024,6,2,1,5157.81
2024-06-01,Product_A,EMEA,Hardware Sales,Consulting Project Alpha,2024,6,2,1,2338.42
2024-06-01,Sales_Channel_X,LATAM,Professional Services,Annual Premium License,2024,6,2,1,3898.4
2024-06-01,Service_C,EMEA,Software Subscription,Annual Premium License,2024,6,2,1,7147.67
2024-06-01,Product_A,North America,Maintenance,Installation Fee,2024,6,2,1,4516.74
2024-06-01,Sales_Channel_X,North America,Hardware Sales,Annual Premium License,2024,6,2,1,3970.76
2024-06-01,Service_C,APAC,Software Subscription,Cloud Server Unit,2024,6,2,1,9626.87
2024-06-01,Product_B,North America,Maintenance,Installation Fee,2024,6,2,1,3433.65
2024-06-01,Service_C,EMEA,Hardware Sales,Installation Fee,2024,6,2,1,4672.89
2024-06-01,Product_B,EMEA,Maintenance,Legacy Product Support,2024,6,2,1,4662.73
2024-06-01,Product_B,North America,Hardware Sales,Legacy Product Support,2024,6,2,1,5313.53
2024-06-01,Service_C,EMEA,Software Subscription,Annual Premium License,2024,6,2,1,4122.55
2024-06-01,Service_C,APAC,Maintenance,Legacy Product Support,2024,6,2,1,6577.62
